,ecosystem,species,year,biomass,abundance,biomass_index,abundance_index,avg_len,avg_mass,source,agency,season,species_lower
7234,HR,Bay_anchovy,1984,,,,14.750226244,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7235,HR,Bay_anchovy,1985,,,,5.7429577465,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7236,HR,Bay_anchovy,1986,,,,0.63191832348,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7237,HR,Bay_anchovy,1987,,,,7.8937899013,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7238,HR,Bay_anchovy,1988,,,,3.9561022672,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7239,HR,Bay_anchovy,1989,,,,28.696242171,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7240,HR,Bay_anchovy,1990,,,,1.2673056443,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7241,HR,Bay_anchovy,1991,,,,4.6086956522,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7242,HR,Bay_anchovy,1992,,,,5.0112612613,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7243,HR,Bay_anchovy,1993,,,,1.1875871688,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7244,HR,Bay_anchovy,1994,,,,25.62602137,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7245,HR,Bay_anchovy,1995,,,,13.220189702,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7246,HR,Bay_anchovy,1996,,,,7.0072639225,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7247,HR,Bay_anchovy,1997,,,,6.1097074468,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7248,HR,Bay_anchovy,1998,,,,5.3043478261,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7249,HR,Bay_anchovy,1999,,,,1.3184079602,86.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7250,HR,Bay_anchovy,2000,,,,2.5507745267,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7251,HR,Bay_anchovy,2001,,,,0.32797140304,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7252,HR,Bay_anchovy,2002,,,,2.0365230095,60.028571429,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7253,HR,Bay_anchovy,2003,,,,1.8001387925,47.697478992,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7254,HR,Bay_anchovy,2004,,,,0.19308125503,50.910714286,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7255,HR,Bay_anchovy,2005,,,,5.7053291536,43.234927235,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7256,HR,Bay_anchovy,2006,,,,9.7644539615,41.769230769,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7257,HR,Bay_anchovy,2007,,,,5.1495946942,44.453713123,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7258,HR,Bay_anchovy,2008,,,,0.62230215827,47.605095541,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,bay_anchovy
7264,HR,Black_sea_bass,2008,,,,0.00071942446043,65.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,black_sea_bass
7265,HR,Blue_crab,1980,,,,0.0079787234043,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7266,HR,Blue_crab,1981,,,,0.079958463136,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7267,HR,Blue_crab,1982,,,,0.07092751364,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7268,HR,Blue_crab,1983,,,,0.0068085106383,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7269,HR,Blue_crab,1984,,,,0.061538461538,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7270,HR,Blue_crab,1985,,,,0.18209255533,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7271,HR,Blue_crab,1986,,,,0.036002149382,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7272,HR,Blue_crab,1987,,,,0.18165989553,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7273,HR,Blue_crab,1988,,,,0.49975880367,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7274,HR,Blue_crab,1989,,,,0.35803757829,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7275,HR,Blue_crab,1990,,,,0.31629392971,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7276,HR,Blue_crab,1991,,,,0.88027725268,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7277,HR,Blue_crab,1992,,,,0.67849099099,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7278,HR,Blue_crab,1993,,,,0.19177126918,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7279,HR,Blue_crab,1994,,,,0.16781898177,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7280,HR,Blue_crab,1995,,,,0.30826558266,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7281,HR,Blue_crab,1996,,,,0.10169491525,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7282,HR,Blue_crab,1997,,,,1.7486702128,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7283,HR,Blue_crab,1998,,,,4.2282608696,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7284,HR,Blue_crab,1999,,,,2.320066335,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7285,HR,Blue_crab,2000,,,,0.21428571429,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7286,HR,Blue_crab,2001,,,,0.43163538874,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7287,HR,Blue_crab,2002,,,,0.54419284149,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7288,HR,Blue_crab,2003,,,,0.120055517,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7289,HR,Blue_crab,2004,,,,0.16009654063,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7290,HR,Blue_crab,2005,,,,0.32810867294,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7291,HR,Blue_crab,2006,,,,0.43683083512,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7292,HR,Blue_crab,2007,,,,0.18644067797,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7293,HR,Blue_crab,2008,,,,0.34172661871,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,blue_crab
7876,HR,Silver_perch,1982,,,,0.00077942322681,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,silver_perch
7877,HR,Silver_perch,1985,,,,0.00050301810865,96.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,silver_perch
7878,HR,Silver_perch,1988,,,,0.0014471780029,81.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,silver_perch
7879,HR,Silver_perch,1991,,,,0.0138626339,56.578947368,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,silver_perch
7880,HR,Silver_perch,1992,,,,0.010135135135,40.882352941,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,silver_perch
7881,HR,Silver_perch,1993,,,,0.040446304045,46.875,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,silver_perch
7882,HR,Silver_perch,1994,,,,0.050911376493,60.12345679,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,silver_perch
7883,HR,Silver_perch,1995,,,,0.12601626016,74.082474227,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,silver_perch
7884,HR,Silver_perch,1996,,,,0.013720742534,42.882352941,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,silver_perch
7885,HR,Silver_perch,1997,,,,0.011968085106,43.722222222,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,silver_perch
7886,HR,Silver_perch,1998,,,,0.0023291925466,42.666666667,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,silver_perch
7887,HR,Silver_perch,1999,,,,0.00082918739635,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,silver_perch
7888,HR,Silver_perch,2000,,,,0.0017211703959,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,silver_perch
7889,HR,Silver_perch,2004,,,,0.005631536605,78.8,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,silver_perch
7890,HR,Silver_perch,2007,,,,0.0066322770818,117.88888889,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,silver_perch
7891,HR,Silver_perch,2008,,,,0.0014388489209,70.5,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,silver_perch
7942,HR,Spot,1982,,,,0.037412314887,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7943,HR,Spot,1983,,,,0.0042553191489,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7944,HR,Spot,1985,,,,0.060362173038,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7945,HR,Spot,1986,,,,0.37829124127,101.45263158,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7946,HR,Spot,1987,,,,0.034242600116,88.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7947,HR,Spot,1988,,,,0.0834539315,118.92907801,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7948,HR,Spot,1989,,,,0.0010438413361,87.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7949,HR,Spot,1990,,,,0.19755058573,79.434343434,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7950,HR,Spot,1991,,,,0.002520478891,139.33333333,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7951,HR,Spot,1992,,,,0.0011261261261,121.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7952,HR,Spot,1993,,,,0.15062761506,79.829787234,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7953,HR,Spot,1994,,,,0.038340666248,87.016949153,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7954,HR,Spot,1995,,,,0.0047425474255,80.285714286,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7955,HR,Spot,1996,,,,0.062146892655,97.818181818,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7956,HR,Spot,1997,,,,0.001329787234,130.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7957,HR,Spot,1998,,,,0.02251552795,87.793103448,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7958,HR,Spot,1999,,,,0.030679933665,86.636363636,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7959,HR,Spot,2000,,,,0.013769363167,117.66666667,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7960,HR,Spot,2001,,,,0.0017873100983,88.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7961,HR,Spot,2002,,,,0.040175310446,94.693877551,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7962,HR,Spot,2003,,,,0.0062456627342,92.625,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7963,HR,Spot,2004,,,,0.0016090104586,83.5,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7964,HR,Spot,2005,,,,0.0062695924765,67.666666667,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7965,HR,Spot,2006,,,,0.011777301927,73.090909091,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7966,HR,Spot,2007,,,,0.00073691967576,85.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
7967,HR,Spot,2008,,,,0.023021582734,77.419354839,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,spot
8019,HR,Striped_bass,1980,,,,5.0545212766,98.893364929,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8020,HR,Striped_bass,1981,,,,2.9875389408,89.7649752,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8021,HR,Striped_bass,1982,,,,3.48791894,89.107526882,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8022,HR,Striped_bass,1983,,,,6.0782978723,83.16611977,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8023,HR,Striped_bass,1984,,,,4.9647058824,84.653098263,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8024,HR,Striped_bass,1985,,,,0.59255533199,94.789781022,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8025,HR,Striped_bass,1986,,,,1.0698549167,82.603371783,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8026,HR,Striped_bass,1987,,,,10.84039466,69.395677202,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8027,HR,Striped_bass,1988,,,,7.5475156778,71.750514192,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8028,HR,Striped_bass,1989,,,,7.0751565762,64.434966478,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8029,HR,Striped_bass,1990,,,,6.7449414271,61.455426552,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8030,HR,Striped_bass,1991,,,,2.1701323251,83.471254096,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8031,HR,Striped_bass,1992,,,,3.4031531532,71.516896954,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8032,HR,Striped_bass,1993,,,,8.8709902371,65.140509768,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8033,HR,Striped_bass,1994,,,,6.0898805783,67.265157429,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8034,HR,Striped_bass,1995,,,,5.2384823848,81.570179699,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8035,HR,Striped_bass,1996,,,,3.593220339,68.834867076,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8036,HR,Striped_bass,1997,,,,7.6815159574,71.653258907,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8037,HR,Striped_bass,1998,,,,5.2942546584,68.341575618,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8038,HR,Striped_bass,1999,,,,8.3814262023,81.852579433,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8039,HR,Striped_bass,2000,,,,4.2951807229,59.157894737,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8040,HR,Striped_bass,2001,,,,14.547810545,76.705678779,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8041,HR,Striped_bass,2002,,,,3.53834916,83.177502812,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8042,HR,Striped_bass,2003,,,,11.231089521,59.8032988,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8043,HR,Striped_bass,2004,,,,2.9919549477,79.546015878,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8044,HR,Striped_bass,2005,,,,8.0971786834,68.984441656,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8045,HR,Striped_bass,2006,,,,2.4550321199,68.838062622,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8046,HR,Striped_bass,2007,,,,13.483419307,80.109175817,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8047,HR,Striped_bass,2008,,,,4.7589928058,74.877826259,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,striped_bass
8101,HR,Summer_flounder,1980,,,,0.014627659574,221.42857143,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8102,HR,Summer_flounder,1981,,,,0.0051921079958,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8103,HR,Summer_flounder,1982,,,,0.0062353858145,223.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8104,HR,Summer_flounder,1983,,,,0.00085106382979,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8105,HR,Summer_flounder,1984,,,,0.0027149321267,217.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8106,HR,Summer_flounder,1985,,,,0.030684104628,167.78181818,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8107,HR,Summer_flounder,1986,,,,0.047823750672,141.98837209,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8108,HR,Summer_flounder,1987,,,,0.0017411491584,294.66666667,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8109,HR,Summer_flounder,1988,,,,0.0014471780029,185.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8110,HR,Summer_flounder,1989,,,,0.0067849686848,174.69230769,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8111,HR,Summer_flounder,1990,,,,0.0095846645367,196.44444444,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8112,HR,Summer_flounder,1991,,,,0.028985507246,224.5,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8113,HR,Summer_flounder,1992,,,,0.026463963964,201.27659574,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8114,HR,Summer_flounder,1993,,,,0.031380753138,180.56818182,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8115,HR,Summer_flounder,1994,,,,0.03331238215,139.11320755,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8116,HR,Summer_flounder,1995,,,,0.017615176152,227.23076923,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8117,HR,Summer_flounder,1996,,,,0.01614205004,171.52631579,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8118,HR,Summer_flounder,1998,,,,0.0069875776398,145.44444444,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8119,HR,Summer_flounder,1999,,,,0.010779436153,214.92307692,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8120,HR,Summer_flounder,2000,,,,0.013769363167,185.5625,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8121,HR,Summer_flounder,2001,,,,0.00089365504915,147.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8122,HR,Summer_flounder,2002,,,,0.022644265888,119.09677419,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8123,HR,Summer_flounder,2003,,,,0.0062456627342,133.66666667,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8124,HR,Summer_flounder,2004,,,,0.018503620274,175.65217391,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8125,HR,Summer_flounder,2005,,,,0.0031347962382,75.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8126,HR,Summer_flounder,2006,,,,0.0021413276231,65.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8127,HR,Summer_flounder,2007,,,,0.0088430361091,292.75,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8128,HR,Summer_flounder,2008,,,,0.015827338129,204.5,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,summer_flounder
8185,HR,Weakfish,1980,,,,0.0026595744681,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8186,HR,Weakfish,1981,,,,0.0010384215992,137.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8187,HR,Weakfish,1982,,,,0.0015588464536,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8188,HR,Weakfish,1983,,,,0.015319148936,69.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8189,HR,Weakfish,1984,,,,0.0045248868778,79.666666667,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8190,HR,Weakfish,1985,,,,0.032696177062,82.876923077,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8191,HR,Weakfish,1986,,,,0.00053734551316,54.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8192,HR,Weakfish,1988,,,,0.0024119633382,84.4,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8193,HR,Weakfish,1989,,,,0.0026096033403,79.4,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8194,HR,Weakfish,1990,,,,0.0053248136315,128.4,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8195,HR,Weakfish,1991,,,,0.051039697543,107.36708861,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8196,HR,Weakfish,1992,,,,0.00056306306306,91.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8197,HR,Weakfish,1993,,,,0.00069735006974,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8198,HR,Weakfish,1994,,,,0.002514142049,119.75,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8199,HR,Weakfish,1996,,,,0.00080710250202,110.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8200,HR,Weakfish,1997,,,,0.016622340426,92.52,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8201,HR,Weakfish,1998,,,,0.0038819875776,91.4,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8202,HR,Weakfish,1999,,,,0.017412935323,118.66666667,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8203,HR,Weakfish,2000,,,,0.0068846815835,78.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8204,HR,Weakfish,2001,,,,0.0071492403932,59.25,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8205,HR,Weakfish,2002,,,,0.0073046018992,101.25,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8206,HR,Weakfish,2003,,,,0.0048577376822,138.16666667,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8207,HR,Weakfish,2004,,,,0.0016090104586,66.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8208,HR,Weakfish,2005,,,,0.0031347962382,74.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8209,HR,Weakfish,2007,,,,0.010316875461,157.64285714,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8210,HR,Weakfish,2008,,,,0.00071942446043,120.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,weakfish
8211,HR,White_catfish,1980,,,,0.0079787234043,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8212,HR,White_catfish,1981,,,,0.0093457943925,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8213,HR,White_catfish,1982,,,,0.018706157443,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8214,HR,White_catfish,1983,,,,0.097021276596,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8215,HR,White_catfish,1984,,,,0.014479638009,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8216,HR,White_catfish,1985,,,,0.013581488934,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8217,HR,White_catfish,1986,,,,0.26974744761,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8218,HR,White_catfish,1987,,,,0.032501450958,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8219,HR,White_catfish,1988,,,,0.017848528702,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8220,HR,White_catfish,1989,,,,0.02139874739,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8221,HR,White_catfish,1990,,,,0.012247071353,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8222,HR,White_catfish,1991,,,,0.0069313169502,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8223,HR,White_catfish,1992,,,,0.0056306306306,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8224,HR,White_catfish,1993,,,,0.0076708507671,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8225,HR,White_catfish,1994,,,,0.0018856065368,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8226,HR,White_catfish,1995,,,,0.0074525745257,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8227,HR,White_catfish,1996,,,,0.0032284100081,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8228,HR,White_catfish,1997,,,,0.001329787234,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8229,HR,White_catfish,1998,,,,0.0046583850932,50.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8230,HR,White_catfish,1999,,,,0.00082918739635,392.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8231,HR,White_catfish,2000,,,,0.0043029259897,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8232,HR,White_catfish,2002,,,,0.0051132213294,124.14285714,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8233,HR,White_catfish,2003,,,,0.00069396252602,330.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8234,HR,White_catfish,2004,,,,0.0048270313757,242.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8235,HR,White_catfish,2006,,,,0.0064239828694,224.16666667,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8236,HR,White_catfish,2007,,,,0.0036845983788,391.6,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8237,HR,White_catfish,2008,,,,0.00071942446043,420.0,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_catfish
8268,HR,White_perch,1980,,,,11.57712766,98.258902077,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_perch
8269,HR,White_perch,1981,,,,8.7663551402,,,Hudson_River_Seine_Survey,NY_DEC,Summer/Fall,white_perch
